isbn,average_rating,ratings_count,work_text_reviews_count
525423281,4,108370,13224
375703861,3.75,82474,5347
62107062,3.97,61422,6851
1582346186,3.79,83607,6051
61974552,4.17,97938,5790
1594488398,3.54,76566,9534
836218051,4.65,93001,598
067001821X,4,95796,9936
1439152802,4.13,89460,11877
696215322,4.14,93640,485
330491237,4.08,93774,2020
140282580,4.11,80769,2993
055381706X,4.1,89468,3212
670026611,3.95,80991,7820
6480101,4.21,82608,2699
345347951,4.09,87141,3759
763625299,4,113066,8372
60852550,4.03,83881,10149
1619630656,4.53,123843,16235
812513754,4.1,91046,1796
385342306,3.81,99841,13444
785263705,3.92,82090,3546
385340397,4.43,87098,4053
1484724917,4.41,110719,12234
1250069793,3.55,90477,11983
1607066017,4.25,131906,8697
316126691,3.99,81712,9610
99285045,4.04,69992,6350
1590385810,4.08,99390,8486
64407683,3.91,118624,3625
451458443,4.18,97736,3975
743264738,4.08,71156,2489
1476717486,4.37,83085,4350
385339097,3.81,80577,1912
014034893X,3.79,92980,3811
1594743347,3.28,103995,12184
316154695,3.8,81616,7959
679642420,4.18,74642,3312
671746723,3.97,89569,2408
810994739,4.1,91831,5808
804138141,3.89,74199,7736
62285688,4.1,97058,9213
1594206279,3.85,94231,10334
61992259,4.24,85136,9991
393050327,4.07,45382,1416
765350378,4.17,95950,6438
1406310255,3.96,99638,12462
312199430,3.88,84367,7065
743296419,3.96,90138,7443
1416521496,3.98,84957,2508
525423664,3.56,109290,10280
99578514,3.99,75502,4917
1400049628,3.86,82535,3545
440234743,3.83,80377,2264
1579126251,4.03,93963,2199
1416924981,3.97,94478,5148
1594201455,4.07,80434,7003
440995779,3.97,105770,4782
440241898,3.77,88139,2306
141439610,3.98,93134,5668
316349933,4.21,66979,10254
1416968237,3.96,104730,8448
312966970,4.17,106871,2527
1573225789,4.06,80906,4174
60889578,3.95,85006,3949
385339151,4.14,110812,8554
312857063,4.1,83235,1519
312554168,3.73,83461,4176
141439831,3.76,91323,2598
1857988841,4.16,72493,3241
2266047426,3.81,71053,1718
62414216,3.45,79762,10214
1563899426,3.99,101016,2845
142000280,3.98,75665,3586
446671002,3.6,72675,3229
803736991,4.02,102012,8327
525952926,4.29,71971,6821
385352107,3.82,67873,8264
033041836X,3.77,77462,3856
140679239X,3.76,83066,4775
8129104598,3.43,67438,1786
425197549,4.02,104252,4842
375836675,4.09,93119,11483
141439653,3.92,87427,4277
60855908,4,88673,2624
038560310X,4.13,75469,8113
380718340,4.11,83695,690
385537131,3.98,56315,8733
312650248,4.02,101234,3014
1583485090,3.76,81102,5860
152061548,3.89,94282,8461
713998946,4.02,74511,1378
800759494,3.91,67937,3056
1455520659,4.14,71276,8692
679776192,4.31,39863,3165
312995059,4.27,74052,2779
743496744,3.91,86471,5881
312423799,4.01,70550,3148
446613347,4.15,77538,2238
1101946342,3.76,75320,10218
441172695,3.86,82580,2283
6280560,4.28,75031,3847
1416528636,3.76,77592,2425
517092913,4.28,90999,544
316075809,4.34,82399,191
767905202,3.41,78132,877
553213172,4.21,97049,2357
140047484,4.05,65362,2185
140620192,4.13,95274,5470
1451629184,3.89,72713,6978
752224417,3.72,83389,2426
62014536,3.74,100593,12202
812550285,4,86421,1517
192840509,4.05,88508,1441
679728759,4.18,71095,7307
1442426675,4.22,107569,7499
751504386,3.93,82320,1251
99437961,3.73,66713,2586
8129115301,3.42,67866,2421
1421508222,4.1,89733,1192
451458923,4.3,91012,3137
345484266,4.1,95378,2385
618968474,3.81,108399,46
014100018X,3.95,84770,3437
553116606,3.82,80959,1567
771068719,3.88,83741,3308
1936305550,4.22,91213,3449
192839993,3.85,73140,4078
1400063736,3.93,71515,8255
141321318,4.04,94437,1900
440236703,4.11,78070,3738
1423121309,3.96,109881,7766
761169253,3.86,93625,3270
60512806,4.25,72683,4342
1476730105,4.05,111668,7381
60959037,3.98,78529,5233
452282829,3.7,77251,2557
006097625X,3.98,77277,1659
316077054,3.84,95447,6614
1594485755,3.91,44097,5455
743454553,3.68,79662,3872
330419641,4.15,72481,1344
312976275,4.18,99329,2085
1401322786,3.85,72277,8697
60590270,4.08,78523,5640
393324818,4.24,66406,4030
078681859X,3.99,86062,4093
446580503,3.91,71023,3328
688014291,3.85,70241,1176
553258478,4.33,77258,1442
068484477X,4.07,80056,1790
394758285,4.04,84489,3884
014200068X,4.02,81598,3926
446585025,3.72,74358,5874
439272637,3.83,101325,2962
316175676,3.95,72328,11419
810970686,4.11,82518,4142
679433139,4.06,74130,2745
1405204265,4.01,69975,3027
1620610116,4.33,111448,9018
62085530,4.28,109183,11511
812968972,3.79,78129,2952
385354282,3.73,53751,9763
081299860X,3.49,76761,11573
1582349908,4.18,92952,8818
60584750,4.19,86103,2836
99549344,3.93,66381,9979
451528352,3.84,84682,1565
340837942,4.17,80366,2783
670021458,4.17,35283,10114
330371231,4.17,92737,2225
1781162646,3.9,75018,9627
1612620248,4.42,82565,1630
068480154X,3.83,79008,3615
038531258X,3.99,82281,3440
811214044,3.67,90032,1835
1609450787,3.88,64637,10235
307353133,3.84,66129,4101
62515675,3.77,52031,3517
670022691,3.99,75541,9257
575077026,3.96,76925,2540
399254129,4.36,87718,15153
689818769,3.79,83351,3165
810983915,4.14,78592,4248
62065246,3.91,67928,8100
006223742X,4.18,81621,4769
385539258,4.27,66782,15267
1563899809,4.12,81326,2434
765330423,4.2,72185,5303
345452003,3.9,80075,1752
1442408928,4.34,108884,19200
451528522,3.62,84778,3699
61122092,3.57,62106,3055
1402726023,3.92,78355,1785
450542882,3.9,76376,1039
1937044963,3.81,91630,3917
553213148,4.21,99918,3004
448405202,4.15,82102,1033
399162097,3.71,59973,9664
765304740,3.74,74517,2021
679722769,3.74,76791,5077
142401773,3.94,84358,3553
312304358,4.15,75307,7740
99471426,4.1,79824,2997
1581345283,4.24,71815,1576
1594634475,3.56,66085,10342
440243750,3.83,73515,3424
64400565,3.88,89033,2012
380508567,4.39,72311,1087
375708111,4.06,32626,1563
64408639,3.97,99311,2680
312980140,4.15,94506,1833
61662763,4.16,95026,3118
451459407,4.32,83664,2503
152802177,4.22,87423,1148
575077883,4.27,68865,2589
345494997,3.73,72734,8842
312983867,4.17,93057,1871
60566221,3.94,89733,1935
446359408,3.99,72493,1271
375508325,4.35,76440,1833
1400032822,3.59,68861,3775
051722285X,4.13,73573,2028
1932416641,4.16,59333,6741
140003471X,3.95,56200,3996
582416396,4.22,65422,538
805093079,4.02,71868,5847
307265749,3.82,62231,7249
142406635,4.2,83085,5991
067001110X,3.98,87665,7981
385339674,3.71,69351,1511
553565699,4.18,67125,2846
451194004,3.96,78766,2256
375507779,4.12,79508,2350
812550293,3.9,74815,1334
140042520,3.94,62454,2346
1841497126,4.21,92922,3418
1400067553,3.97,69596,9324
152058109,4.05,82706,3295
553804685,4.23,68255,3979
679734775,3.57,81579,6923
670018708,4.28,68063,8465
61245089,4.18,106608,6298
141318309,3.94,82458,2733
60278250,4.29,80740,1798
446612545,3.82,68676,1628
751504572,3.92,72714,3048
441104029,3.9,74133,1374
1841499889,4.2,68416,6831
1619636042,4.6,99067,14430
679729771,4.41,90147,2392
140501827,4.13,81914,2282
747267634,4.16,86963,1786
312554192,3.86,68224,4986
385495226,4.1,72207,3904
99448475,3.82,62229,4207
670024856,3.81,61135,9304
1592402038,3.86,79117,4230
60572965,4.04,91390,4184
399231900,4.36,81553,1509
752898477,4.42,68854,5051
61996165,4.06,99942,7458
310226058,4.1,67128,1377
812577566,4.12,71379,1410
440421705,3.81,75275,3953
679729526,3.81,75051,1804
1594487367,3.75,66720,6656
307265838,3.68,64278,5322
553375407,3.97,63304,4332
1416995552,4.14,80367,4129
373210493,4.08,93818,7483
439321611,3.85,90908,3502
395401461,4.26,77206,1048
451196716,4.11,71775,3980
60566213,4.01,90071,2322
385732538,3.9,79746,6721
451412354,4.3,97830,3930
385516487,4.25,72797,482
316057770,4.14,87335,8420
446579807,3.96,64347,3989
1301627445,4.21,97616,5912
61015733,3.69,65397,2686
316122386,3.8,89356,9595
786836547,4.09,69058,1656
184243022X,4.04,56802,2462
156031663,4.12,68480,5570
385340540,3.77,65428,2266
1595143971,3.78,94176,9649
671250671,4.03,61238,1689
451459873,4.33,79627,2307
807508527,4.09,92916,2391
143123238,3.3,60323,7882
91940737,3.73,70446,7362
297854399,3.84,60409,4137
676979343,4.11,60126,6978
316601950,3.5,71777,3878
140283307,3.86,55678,3908
743464117,4.42,66079,2067
785819118,3.97,64162,1729
1891830430,4.06,70454,5024
61374229,3.6,70382,12981
345439104,3.73,67768,2178
876850867,4.01,59295,2766
679744398,3.97,68451,4810
1593082045,4.46,66857,328
1569319014,4.42,67047,776
451450523,4.18,76277,3358
60577312,3.8,86805,4392
689848919,3.89,81945,4773
670018864,4.05,72480,6945
307408868,4.07,61439,8719
812504690,3.94,67107,2330
1439177724,4.23,49740,7187
872863107,4.14,71968,1255
073380084X,3.95,63324,1260
1617750255,4.26,71816,3235
345418778,3.96,72426,1788
074325807X,3.96,70335,1386
385343833,3.37,66104,9640
778324338,4.16,96417,9467
451222350,4.33,97514,4273
60502932,4.36,75186,2276
967686563,4.37,63530,5349
451223292,3.92,82062,1440
045146091X,4.43,78123,2618
345539826,4.46,57614,7737
055215430X,4.47,71271,1670
61020702,3.94,75196,2395
316078573,3.82,65277,3896
62430874,3.95,60737,8964
575077905,4.26,65068,2853
1476770387,3.75,53662,8563
679800034,4.16,80883,1122
393330478,4.16,37792,3368
60590165,4.29,78903,2247
316155594,4.16,90157,3104
316080845,4.37,74378,1036
312642989,4.49,100464,17494
141439734,3.94,80299,644
545457823,4.4,67264,421
345503805,4.27,64416,3891
486426750,3.98,67777,2166
440241022,4.2,63335,2638
1423140575,4.28,82757,4324
1416552510,3.93,73807,4435
330448447,3.93,69948,7094
081257558X,3.92,71355,1340
451461037,4.41,75133,2077
451529553,4.17,65900,1647
618084746,3.97,67643,4830
441627404,4.08,76911,3169
552152978,4.27,72588,1978
385323069,3.89,73000,4032
618477942,4.12,48305,6685
006135323X,4.1,61496,3748
7148984,3.89,77046,1786
765325950,4.5,68410,4883
1419701762,3.58,82270,11471
810984911,4.16,68701,3395
312990227,4.34,63691,39
60839783,3.84,71411,4547
446696633,4.01,68834,2128
141014083,4.53,76785,4733
142001805,3.92,85683,8521
345373944,4.17,61842,101
747571775,4.14,74121,1973
1573221112,4.14,61498,1811
1400065674,3.81,53151,8606
385333137,3.86,67753,1394
62003933,4.1,59715,811
385339682,3.85,63114,1754
1400032814,3.6,58428,2196
312985347,4.15,84363,1747
439554004,3.91,82291,3572
743236017,3.75,56548,3344
316926345,3.99,69087,3430
451461401,4.41,73534,1851
62306812,3.58,56344,8777
786915749,4.03,76219,1539
786849568,4.01,103844,1569
1416951172,3.59,85873,4945
399244557,4.28,74156,2395
670025593,4.15,63027,7562
1585421464,3.89,66049,1778
067084487X,4.2,78487,1894
61147958,3.92,66287,7298
679456724,3.91,66591,3254
385528779,4.05,68597,6394
312364121,4.13,66577,8900
385339658,3.67,61835,1711
316067598,4.34,46551,6071
1579126278,4.2,71354,5165
006083756X,3.96,66194,2918
316033650,4.27,66390,1608
1907411054,4.01,74029,8426
044669651X,3.8,62840,2583
307887898,4.04,86284,1854
1595143181,4.36,86929,6026
743290119,3.32,63342,2590
345335457,4.13,69616,655
785136207,4.43,57279,276
671728687,4.15,64391,1943
1594481938,3.41,59843,4553
439706408,4.16,62330,1725
340640146,3.66,70921,1714
515142247,4,62128,3367
316123528,3.95,69709,4353
60878061,3.79,62405,3462
61147931,3.82,65005,6430
1419702238,4.21,63347,3340
316033669,4.29,64961,1726
1416543007,3.39,59932,1936
1862301387,4.11,73918,2889
140447571,3.51,56464,2910
1501132938,3.67,90541,12391
553213296,3.69,67632,2021
679736379,4.18,66923,2025
044024191X,3.64,69007,2064
373210132,4.13,93340,5131
1576737330,3.92,57468,550
812983602,3.64,61296,10726
786868724,4.16,60002,4273
1400043468,4.16,63100,6515
1922182109,3.56,27308,8270
9380658797,3.98,50158,2109
006117758X,4.16,54140,2425
375825444,3.94,79264,6209
974320625,3.81,53384,649
670035386,4.21,70704,1271
765354942,4.01,68011,2531
380727501,3.91,66947,3323
451461894,4.43,70029,1975
1607060760,4.43,57764,2154
1599900734,4.01,82470,7803
553496646,4.11,132552,23712
486282228,3.9,70079,1664
62124269,3.75,57078,8825
1590388984,4.26,65638,2862
140298479,3.53,73093,2215
067976397X,3.95,57583,2279
446698466,3.81,62219,3240
767903862,4.05,58688,4455
192123092,4.32,56918,1399
812992792,4.06,52765,8316
345300785,4.17,69134,658
375714839,4.36,71353,5335
449213447,4.03,70701,3495
451171357,4.09,61256,1591
385528701,3.86,46225,7130
786891084,3.95,55236,8227
64441555,4.15,72329,831
765326264,4.35,65091,10147
1595148035,4.32,45492,14542
451222725,4.12,87432,3753
62110837,4.1,59650,9907
64410137,4,81362,1672
143037617,4,67433,3125
64431436,4.12,72504,1130
044101268X,4.12,70269,3132
689878559,4.27,85699,3810
224085611,3.23,63737,11713
1439199353,3.79,51603,7303
451225856,4.38,84650,3549
553288202,4.18,63235,2265
446698873,3.75,61412,1944
688120490,4.06,63050,2131
743246985,4.23,60193,4426
394800206,4.08,66360,1307
60885408,4.19,74666,1250
1501100130,4.03,36541,6876
61558230,3.77,58631,5903
316184136,4.21,60278,614
60935472,4.06,69815,1646
1416553649,3.87,60869,4258
60899190,4.01,58841,1061
7119550,4.56,54977,1959
152047379,4.02,74820,1403
340818670,3.8,65063,1588
345544951,4.35,73745,11839
037571894X,3.94,55262,3161
743246071,3.83,69504,2884
316133973,4.21,85746,10724
1842430351,4.24,48277,3099
399244573,4.32,60959,1603
1423157370,4.26,83886,11330
60832819,3.56,50921,2731
1416560610,4.08,52704,838
1846558913,3.65,67344,9107
1844082938,3.94,60611,3489
345501330,4.4,65477,667
756410436,3.92,57716,7633
451229851,4.41,82824,3872
141001828,4.16,57259,4593
743289684,4.2,58432,5662
1400063515,3.88,53586,3368
345504984,3.98,56756,6682
374529523,3.94,61678,2915
553380966,4.19,61836,2821
60892994,3.97,66721,3596
1580493882,3.6,67608,1893
1439138311,3.63,55459,8669
1442409053,3.81,84776,7886
62300547,3.99,80737,13146
312864590,3.82,61361,1599
1580495869,3.21,68448,2825
544272994,4.17,60236,5437
765348780,3.85,57993,3720
7251866,3.51,51461,3181
440401585,4.13,75851,1477
043977134X,3.99,66823,5376
1439102724,3.76,62494,6241
345419634,3.7,67267,1161
446615625,4.02,58973,2255
316155608,4.16,75436,2529
812551478,3.98,60624,958
743272501,3.84,62135,3967
385683421,3.4,42339,7715
385542364,4.04,72052,11045
786838930,3.91,76598,2045
373210183,4.24,82373,4580
988393506,3.77,84438,6615
385535144,3.79,48286,6871
143036378,3.83,50422,4573
525444440,4.36,69102,866
316075558,4.24,58906,3022
143036696,3.1,62760,5910
64440206,4.18,70119,1010
64410129,3.97,83981,1710
1423116399,3.91,75834,4814
1250121000,3.93,57865,12159
345348109,4.3,58372,4020
425201392,4.16,73883,1373
786818611,4.24,63838,1783
553214322,3.72,60346,2767
1620610094,4.34,92014,8330
1934781630,4.08,55398,7088
141697170X,4.37,63756,10058
1453688935,3.89,45319,6341
679774386,4.03,59973,2162
1476791457,4.25,72611,11682
1469216000,3.88,34789,5356
99303744,3.76,57818,710
307959856,3.21,65906,8645
142437808,3.35,72421,4204
385720106,3.78,61347,1394
141693586X,4.07,66537,1253
553380648,3.92,54848,1529
802140181,3.46,55473,2759
156389226X,4.28,67753,1407
385337930,3.67,59974,3334
441007317,4.05,61888,4708
142412147,3.84,57632,7640
1439192561,4.03,60672,5276
805095152,4.4,56510,8698
553582917,4.04,58062,2323
446552445,3.81,55355,2918
1406914835,3.69,69450,2701
375760377,4.18,59963,1287
413757102,3.89,56550,5947
375835318,3.73,60372,4348
802132758,4.06,67077,1541
545259088,3.91,85034,7536
1573226521,3.91,52333,2079
143145541,3.92,54341,7996
575096578,3.65,65932,6858
1416524355,3.94,60932,1715
192750968,3.97,75987,1477
141650964X,4.11,65626,1175
99556316,3.66,59229,1482
553564943,4.17,62432,1231
312987854,3.95,70737,3203
316548189,4.31,43927,2585
038553714X,3.52,37379,7029
034541005X,4.34,57312,4581
752865331,3.92,58742,3576
312364423,4.17,58028,6334
515128635,4.07,55251,2692
055380491X,3.98,47661,1546
045146317X,4.54,66402,3289
670674249,4.35,70961,1216
1416903569,4.29,59804,3125
140436588,3.75,65828,1780
312936222,4.13,76052,1809
446690457,4.19,56191,1912
61985848,3.91,79959,5783
316087378,4.44,50084,122
61257095,3.98,53378,7329
1590387422,4.16,79266,3381
1455806854,4.11,54777,3355
307269191,3.79,49344,6144
1416995587,4.17,68112,5139
307268195,4.18,47185,4781
014240165X,3.97,67602,4333
1590860624,4.16,53411,1787
842377506,4.6,55556,2647
031613290X,4.31,56827,335
057507681X,4.04,54014,2181
1594488843,3.95,55889,3120
1416534733,3.76,50112,2050
1563894696,4.29,54781,1670
811201880,3.91,50876,1959
785268839,3.93,50215,1581
1606410423,4.35,60744,2700
312349486,4.14,74747,1971
689845367,4.07,61457,1730
451462564,4.45,64089,2144
140439072,3.96,60469,3132
039921920X,4.23,66701,968
096319254X,3.73,62641,1373
385733585,4.09,67539,2558
689832133,4.23,67171,2220
441015662,4.36,83051,3002
765328658,3.96,72732,8656
1423321677,4.03,57476,835
380714752,3.81,67608,2750
1565125967,3.25,58348,9542
380729407,3.95,64813,4526
140003342X,4.01,59756,2356
394298667,4.14,54930,842
802139256,3.98,59642,6128
385517874,3.82,49255,2720
812565959,3.93,58991,1402
307021343,4.08,62571,707
440235596,3.88,60154,1755
1587263890,4.08,61126,483
1423100050,4.13,69733,3079
441014739,4.31,84677,3154
451464400,4.51,57779,4146
399154094,3.41,60812,8046
312330863,4.3,57626,742
316921173,4.31,46742,7051
812967127,4,58945,2372
62041266,3.83,51694,7002
61922315,3.97,52734,4904
375822070,4.03,66015,2813
9504915248,3.46,45905,2675
141183535,4.1,59868,3573
1903436575,4.24,58291,755
670012947,3.97,69636,4082
1627792120,4.46,90202,17068
60541431,3.65,66950,4329
849900417,4.21,52964,6412
1250049555,4.19,46197,14621
812973011,4.21,53019,4220
7423292,3.87,54173,4673
385265700,3.82,56842,1139
385333870,3.87,48330,2134
60872985,3.48,53487,2686
689852231,4.1,61613,5419
1416523715,4.12,57763,1671
749935332,4.11,57413,1185
014303961X,3.49,46541,3780
043402080X,3.9,52061,5446
140143459,4.16,22315,1678
451205367,4.23,50206,2524
743418719,3.8,59930,2992
345403959,4.07,59737,354
575070706,4.35,51454,165
1400067693,3.51,49578,8732
553805487,4.06,65409,8745
045146379X,4.25,59657,3654
1580495761,3.97,55576,2762
141694740X,3.65,49015,3216
345468643,4.16,67451,2210
312349491,4.08,73839,2214
451529758,4,68750,854
451219945,3.92,77454,4316
785264698,3.93,30395,1777
785121447,4.18,60746,832
670026638,3.98,51580,8242
806527285,3.51,46092,4292
99448572,3.87,47812,3401
385334141,4.21,52249,2195
006124189X,4.18,45874,1980
451526759,4.14,57265,304
440416795,3.96,77575,1980
1594633118,3.39,44839,7091
553588265,3.96,54958,2419
767919386,3.96,55296,5259
60555955,3.69,55373,1237
312948557,3.91,59317,7161
99489988,3.79,55841,1427
143038109,3.98,58836,1750
1847241697,4.07,52518,4814
61974587,4.2,70196,4207
1593080646,4.35,59354,87
385731051,3.78,67357,2169
425181103,3.93,56287,1005
1416990658,4.05,65273,7453
1586608290,4.39,47720,652
60012382,4.25,63635,3084
385344430,4.5,46663,5617
039925482X,4.03,69534,4916
190444248X,3.94,61387,2077
671742515,4.05,59276,1458
804179034,4.13,61454,12808
804137250,3.49,49958,9359
